video_id,signer_id,fps,resolution,gloss,num_frames,length_seconds
024086,028,25.0,1080,Nồi cơm điện,89,3.56
024186,028,25.0,1080,Nồi cơm điện,67,2.68
001728,003,25.0,1080,Cái bàn,51,2.04
001729,003,25.0,1080,Cái bàn,55,2.2
003440,006,25.0,1080,Cái bàn,56,2.24
003441,006,25.0,1080,Cái bàn,56,2.24
005103,008,25.0,1080,Cái bàn,66,2.64
005104,008,25.0,1080,Cái bàn,65,2.6
006958,010,25.0,1080,Cái bàn,54,2.16
006959,010,25.0,1080,Cái bàn,66,2.64
006960,010,25.0,1080,Cái bàn,61,2.44
007846,011,25.0,1080,Cái bàn,52,2.08
007847,011,25.0,1080,Cái bàn,47,1.88
008780,012,25.0,1080,Cái bàn,52,2.08
008781,012,25.0,1080,Cái bàn,50,2.0
009622,013,25.0,1080,Cái bàn,57,2.28
009623,013,25.0,1080,Cái bàn,55,2.2
011427,015,25.0,1080,Cái bàn,61,2.44
011428,015,25.0,1080,Cái bàn,48,1.92
011429,015,25.0,1080,Cái bàn,46,1.84
011430,015,25.0,1080,Cái bàn,70,2.8
011431,015,25.0,1080,Cái bàn,62,2.48
011432,015,25.0,1080,Cái bàn,59,2.36
013391,018,25.0,1080,Cái bàn,51,2.04
013392,018,25.0,1080,Cái bàn,51,2.04
014218,019,25.0,1080,Cái bàn,54,2.16
014219,019,25.0,1080,Cái bàn,54,2.16
015044,020,25.0,1080,Cái bàn,55,2.2
015045,020,25.0,1080,Cái bàn,66,2.64
015046,020,25.0,1080,Cái bàn,47,1.88
015047,020,25.0,1080,Cái bàn,45,1.8
016895,022,25.0,1080,Cái bàn,56,2.24
016896,022,25.0,1080,Cái bàn,57,2.28
016897,022,25.0,1080,Cái bàn,55,2.2
017769,023,25.0,1080,Cái bàn,67,2.68
017770,023,25.0,1080,Cái bàn,60,2.4
018639,024,25.0,1080,Cái bàn,49,1.96
018640,024,25.0,1080,Cái bàn,49,1.96
019510,025,25.0,1080,Cái bàn,49,1.96
019511,025,25.0,1080,Cái bàn,55,2.2
019688,026,25.0,1080,Cái bàn,61,2.44
019689,026,25.0,1080,Cái bàn,55,2.2
019690,026,25.0,1080,Cái bàn,45,1.8
019691,026,25.0,1080,Cái bàn,42,1.68
020635,024,25.0,1080,Cái bàn,48,1.92
020735,024,25.0,1080,Cái bàn,53,2.12
021519,025,25.0,1080,Cái bàn,93,3.72
021619,025,25.0,1080,Cái bàn,60,2.4
022403,026,25.0,1080,Cái bàn,56,2.24
022503,026,25.0,1080,Cái bàn,58,2.32
023287,027,25.0,1080,Cái bàn,60,2.4
023387,027,25.0,1080,Cái bàn,59,2.36
024087,028,25.0,1080,Cái bàn,53,2.12
024187,028,25.0,1080,Cái bàn,50,2.0
000026,001,25.0,1080,Cái ghế,63,2.52
000027,001,25.0,1080,Cái ghế,67,2.68
000887,002,25.0,1080,Cái ghế,60,2.4
000888,002,25.0,1080,Cái ghế,58,2.32
003442,006,25.0,1080,Cái ghế,68,2.72
003443,006,25.0,1080,Cái ghế,67,2.68
004276,007,25.0,1080,Cái ghế,67,2.68
004277,007,25.0,1080,Cái ghế,67,2.68
005105,008,25.0,1080,Cái ghế,68,2.72
005106,008,25.0,1080,Cái ghế,72,2.88
005968,009,25.0,1080,Cái ghế,84,3.36
005969,009,25.0,1080,Cái ghế,79,3.16
005970,009,25.0,1080,Cái ghế,84,3.36
005971,009,25.0,1080,Cái ghế,85,3.4
005972,009,25.0,1080,Cái ghế,84,3.36
007848,011,25.0,1080,Cái ghế,56,2.24
007849,011,25.0,1080,Cái ghế,60,2.4
008782,012,25.0,1080,Cái ghế,66,2.64
008783,012,25.0,1080,Cái ghế,57,2.28
010458,014,25.0,1080,Cái ghế,63,2.52
010459,014,25.0,1080,Cái ghế,56,2.24
011433,015,25.0,1080,Cái ghế,61,2.44
011434,015,25.0,1080,Cái ghế,57,2.28
011435,015,25.0,1080,Cái ghế,60,2.4
011436,015,25.0,1080,Cái ghế,67,2.68
011437,015,25.0,1080,Cái ghế,61,2.44
011438,015,25.0,1080,Cái ghế,70,2.8
012539,016,25.0,1080,Cái ghế,63,2.52
012540,016,25.0,1080,Cái ghế,61,2.44
013393,018,25.0,1080,Cái ghế,58,2.32
013394,018,25.0,1080,Cái ghế,61,2.44
016898,022,25.0,1080,Cái ghế,53,2.12
016899,022,25.0,1080,Cái ghế,62,2.48
016900,022,25.0,1080,Cái ghế,67,2.68
017771,023,25.0,1080,Cái ghế,66,2.64
017772,023,25.0,1080,Cái ghế,72,2.88
018641,024,25.0,1080,Cái ghế,57,2.28
018642,024,25.0,1080,Cái ghế,60,2.4
019512,025,25.0,1080,Cái ghế,60,2.4
019513,025,25.0,1080,Cái ghế,65,2.6
020636,024,25.0,1080,Cái ghế,63,2.52
020736,024,25.0,1080,Cái ghế,61,2.44
021520,025,25.0,1080,Cái ghế,63,2.52
021620,025,25.0,1080,Cái ghế,66,2.64
023288,027,25.0,1080,Cái ghế,61,2.44
023388,027,25.0,1080,Cái ghế,58,2.32
024088,028,25.0,1080,Cái ghế,53,2.12
024188,028,25.0,1080,Cái ghế,53,2.12
000028,001,25.0,1080,Cái nồi,48,1.92
000029,001,25.0,1080,Cái nồi,63,2.52
000889,002,25.0,1080,Cái nồi,60,2.4
000890,002,25.0,1080,Cái nồi,53,2.12
001732,003,25.0,1080,Cái nồi,57,2.28
001733,003,25.0,1080,Cái nồi,40,1.6
002582,004,25.0,1080,Cái nồi,54,2.16
002583,004,25.0,1080,Cái nồi,50,2.0
004278,007,25.0,1080,Cái nồi,60,2.4
004279,007,25.0,1080,Cái nồi,56,2.24
005107,008,25.0,1080,Cái nồi,56,2.24
005108,008,25.0,1080,Cái nồi,61,2.44
005973,009,25.0,1080,Cái nồi,75,3.0
005974,009,25.0,1080,Cái nồi,76,3.04
005975,009,25.0,1080,Cái nồi,79,3.16
005976,009,25.0,1080,Cái nồi,75,3.0
005977,009,25.0,1080,Cái nồi,77,3.08
006963,010,25.0,1080,Cái nồi,54,2.16
006964,010,25.0,1080,Cái nồi,54,2.16
010460,014,25.0,1080,Cái nồi,61,2.44
010461,014,25.0,1080,Cái nồi,52,2.08
011439,015,25.0,1080,Cái nồi,60,2.4
011440,015,25.0,1080,Cái nồi,49,1.96
011441,015,25.0,1080,Cái nồi,50,2.0
011442,015,25.0,1080,Cái nồi,59,2.36
011443,015,25.0,1080,Cái nồi,61,2.44
011444,015,25.0,1080,Cái nồi,48,1.92
012541,016,25.0,1080,Cái nồi,65,2.6
012542,016,25.0,1080,Cái nồi,58,2.32
013395,018,25.0,1080,Cái nồi,50,2.0
013396,018,25.0,1080,Cái nồi,50,2.0
016037,021,25.0,1080,Cái nồi,55,2.2
016038,021,25.0,1080,Cái nồi,60,2.4
017773,023,25.0,1080,Cái nồi,61,2.44
017774,023,25.0,1080,Cái nồi,64,2.56
019514,025,25.0,1080,Cái nồi,55,2.2
019515,025,25.0,1080,Cái nồi,52,2.08
019694,026,25.0,1080,Cái nồi,67,2.68
019695,026,25.0,1080,Cái nồi,63,2.52
021521,025,25.0,1080,Cái nồi,64,2.56
021621,025,25.0,1080,Cái nồi,64,2.56
022405,026,25.0,1080,Cái nồi,58,2.32
022505,026,25.0,1080,Cái nồi,53,2.12
023289,027,25.0,1080,Cái nồi,59,2.36
023389,027,25.0,1080,Cái nồi,64,2.56
024089,028,25.0,1080,Cái nồi,58,2.32
024189,028,25.0,1080,Cái nồi,54,2.16
000891,002,25.0,1080,Cái chảo,57,2.28
000892,002,25.0,1080,Cái chảo,65,2.6
002584,004,25.0,1080,Cái chảo,65,2.6
002585,004,25.0,1080,Cái chảo,61,2.44
003446,006,25.0,1080,Cái chảo,67,2.68
003447,006,25.0,1080,Cái chảo,71,2.84
004280,007,25.0,1080,Cái chảo,76,3.04
004281,007,25.0,1080,Cái chảo,66,2.64
004282,007,25.0,1080,Cái chảo,62,2.48
005978,009,25.0,1080,Cái chảo,90,3.6
005979,009,25.0,1080,Cái chảo,79,3.16
005980,009,25.0,1080,Cái chảo,77,3.08
005981,009,25.0,1080,Cái chảo,84,3.36
005982,009,25.0,1080,Cái chảo,85,3.4
005983,009,25.0,1080,Cái chảo,85,3.4
006965,010,25.0,1080,Cái chảo,67,2.68
006966,010,25.0,1080,Cái chảo,76,3.04
007853,011,25.0,1080,Cái chảo,62,2.48
007854,011,25.0,1080,Cái chảo,59,2.36
008786,012,25.0,1080,Cái chảo,70,2.8
008787,012,25.0,1080,Cái chảo,68,2.72
009628,013,25.0,1080,Cái chảo,61,2.44
009629,013,25.0,1080,Cái chảo,65,2.6
011445,015,25.0,1080,Cái chảo,65,2.6
011446,015,25.0,1080,Cái chảo,57,2.28
011447,015,25.0,1080,Cái chảo,66,2.64
011448,015,25.0,1080,Cái chảo,75,3.0
011449,015,25.0,1080,Cái chảo,65,2.6
011450,015,25.0,1080,Cái chảo,74,2.96
013397,018,25.0,1080,Cái chảo,63,2.52
013398,018,25.0,1080,Cái chảo,58,2.32
016039,021,25.0,1080,Cái chảo,62,2.48
016040,021,25.0,1080,Cái chảo,66,2.64
016904,022,25.0,1080,Cái chảo,67,2.68
016905,022,25.0,1080,Cái chảo,68,2.72
016906,022,25.0,1080,Cái chảo,67,2.68
018646,024,25.0,1080,Cái chảo,60,2.4
018647,024,25.0,1080,Cái chảo,81,3.24
019516,025,25.0,1080,Cái chảo,60,2.4
019517,025,25.0,1080,Cái chảo,65,2.6
019696,026,25.0,1080,Cái chảo,84,3.36
019697,026,25.0,1080,Cái chảo,75,3.0
020638,024,25.0,1080,Cái chảo,68,2.72
020738,024,25.0,1080,Cái chảo,59,2.36
021522,025,25.0,1080,Cái chảo,102,4.08
021622,025,25.0,1080,Cái chảo,75,3.0
022406,026,25.0,1080,Cái chảo,68,2.72
022506,026,25.0,1080,Cái chảo,68,2.72
023290,027,25.0,1080,Cái chảo,79,3.16
023390,027,25.0,1080,Cái chảo,80,3.2
024090,028,25.0,1080,Cái chảo,63,2.52
024190,028,25.0,1080,Cái chảo,68,2.72
001736,003,25.0,1080,Tivi,60,2.4
001737,003,25.0,1080,Tivi,59,2.36
002586,004,25.0,1080,Tivi,55,2.2
002587,004,25.0,1080,Tivi,60,2.4
003448,006,25.0,1080,Tivi,60,2.4
003449,006,25.0,1080,Tivi,65,2.6
004283,007,25.0,1080,Tivi,70,2.8
004284,007,25.0,1080,Tivi,65,2.6
005984,009,25.0,1080,Tivi,76,3.04
005985,009,25.0,1080,Tivi,78,3.12
005986,009,25.0,1080,Tivi,81,3.24
005987,009,25.0,1080,Tivi,81,3.24
005988,009,25.0,1080,Tivi,77,3.08
007855,011,25.0,1080,Tivi,58,2.32
007856,011,25.0,1080,Tivi,56,2.24
008788,012,25.0,1080,Tivi,61,2.44
008789,012,25.0,1080,Tivi,70,2.8
010464,014,25.0,1080,Tivi,75,3.0
010465,014,25.0,1080,Tivi,57,2.28
011451,015,25.0,1080,Tivi,63,2.52
011452,015,25.0,1080,Tivi,57,2.28
011453,015,25.0,1080,Tivi,63,2.52
011454,015,25.0,1080,Tivi,70,2.8
011455,015,25.0,1080,Tivi,67,2.68
011456,015,25.0,1080,Tivi,70,2.8
011457,015,25.0,1080,Tivi,51,2.04
011458,015,25.0,1080,Tivi,51,2.04
012545,016,25.0,1080,Tivi,70,2.8
012546,016,25.0,1080,Tivi,69,2.76
014227,019,25.0,1080,Tivi,57,2.28
014228,019,25.0,1080,Tivi,60,2.4
016041,021,25.0,1080,Tivi,56,2.24
016042,021,25.0,1080,Tivi,65,2.6
016907,022,25.0,1080,Tivi,63,2.52
016908,022,25.0,1080,Tivi,63,2.52
016909,022,25.0,1080,Tivi,66,2.64
017777,023,25.0,1080,Tivi,64,2.56
017778,023,25.0,1080,Tivi,70,2.8
018648,024,25.0,1080,Tivi,67,2.68
018649,024,25.0,1080,Tivi,50,2.0
019518,025,25.0,1080,Tivi,55,2.2
019519,025,25.0,1080,Tivi,62,2.48
019698,026,25.0,1080,Tivi,87,3.48
019699,026,25.0,1080,Tivi,71,2.84
019700,026,25.0,1080,Tivi,55,2.2
019701,026,25.0,1080,Tivi,53,2.12
020639,024,25.0,1080,Tivi,68,2.72
020739,024,25.0,1080,Tivi,61,2.44
021523,025,25.0,1080,Tivi,68,2.72
021623,025,25.0,1080,Tivi,68,2.72
022407,026,25.0,1080,Tivi,64,2.56
022507,026,25.0,1080,Tivi,63,2.52
024091,028,25.0,1080,Tivi,68,2.72
024191,028,25.0,1080,Tivi,61,2.44
000035,001,25.0,1080,Cái đèn,63,2.52
000036,001,25.0,1080,Cái đèn,58,2.32
000037,001,25.0,1080,Cái đèn,66,2.64
000895,002,25.0,1080,Cái đèn,57,2.28
000896,002,25.0,1080,Cái đèn,63,2.52
001738,003,25.0,1080,Cái đèn,75,3.0
001739,003,25.0,1080,Cái đèn,71,2.84
002588,004,25.0,1080,Cái đèn,67,2.68
002589,004,25.0,1080,Cái đèn,66,2.64
004285,007,25.0,1080,Cái đèn,71,2.84
004286,007,25.0,1080,Cái đèn,70,2.8
005989,009,25.0,1080,Cái đèn,80,3.2
005990,009,25.0,1080,Cái đèn,86,3.44
005991,009,25.0,1080,Cái đèn,83,3.32
005992,009,25.0,1080,Cái đèn,88,3.52
005993,009,25.0,1080,Cái đèn,85,3.4
006969,010,25.0,1080,Cái đèn,59,2.36
006970,010,25.0,1080,Cái đèn,68,2.72
007857,011,25.0,1080,Cái đèn,48,1.92
007858,011,25.0,1080,Cái đèn,62,2.48
009632,013,25.0,1080,Cái đèn,71,2.84
009633,013,25.0,1080,Cái đèn,70,2.8
010466,014,25.0,1080,Cái đèn,71,2.84
010467,014,25.0,1080,Cái đèn,60,2.4
011459,015,25.0,1080,Cái đèn,70,2.8
011460,015,25.0,1080,Cái đèn,61,2.44
011461,015,25.0,1080,Cái đèn,66,2.64
011462,015,25.0,1080,Cái đèn,75,3.0
011463,015,25.0,1080,Cái đèn,67,2.68
011464,015,25.0,1080,Cái đèn,64,2.56
012547,016,25.0,1080,Cái đèn,75,3.0
012548,016,25.0,1080,Cái đèn,75,3.0
013401,018,25.0,1080,Cái đèn,54,2.16
013402,018,25.0,1080,Cái đèn,58,2.32
014229,019,25.0,1080,Cái đèn,60,2.4
014230,019,25.0,1080,Cái đèn,61,2.44
016043,021,25.0,1080,Cái đèn,62,2.48
016044,021,25.0,1080,Cái đèn,68,2.72
017779,023,25.0,1080,Cái đèn,64,2.56
017780,023,25.0,1080,Cái đèn,72,2.88
023292,027,25.0,1080,Cái đèn,70,2.8
023392,027,25.0,1080,Cái đèn,65,2.6
024092,028,25.0,1080,Cái đèn,61,2.44
024192,028,25.0,1080,Cái đèn,63,2.52
000038,001,25.0,1080,Quạt (đứng),65,2.6
000039,001,25.0,1080,Quạt (đứng),71,2.84
001740,003,25.0,1080,Quạt (đứng),80,3.2
001741,003,25.0,1080,Quạt (đứng),72,2.88
002590,004,25.0,1080,Quạt (đứng),75,3.0
002591,004,25.0,1080,Quạt (đứng),75,3.0
003452,006,25.0,1080,Quạt (đứng),72,2.88
003453,006,25.0,1080,Quạt (đứng),72,2.88
004287,007,25.0,1080,Quạt (đứng),76,3.04
004288,007,25.0,1080,Quạt (đứng),101,4.04
004289,007,25.0,1080,Quạt (đứng),74,2.96
005115,008,25.0,1080,Quạt (đứng),64,2.56
005116,008,25.0,1080,Quạt (đứng),80,3.2
006971,010,25.0,1080,Quạt (đứng),68,2.72
006972,010,25.0,1080,Quạt (đứng),76,3.04
008792,012,25.0,1080,Quạt (đứng),66,2.64
008793,012,25.0,1080,Quạt (đứng),71,2.84
009634,013,25.0,1080,Quạt (đứng),72,2.88
009635,013,25.0,1080,Quạt (đứng),61,2.44
010468,014,25.0,1080,Quạt (đứng),70,2.8
010469,014,25.0,1080,Quạt (đứng),60,2.4
012549,016,25.0,1080,Quạt (đứng),80,3.2
012550,016,25.0,1080,Quạt (đứng),78,3.12
014231,019,25.0,1080,Quạt (đứng),56,2.24
014232,019,25.0,1080,Quạt (đứng),66,2.64
015060,020,25.0,1080,Quạt (đứng),70,2.8
015061,020,25.0,1080,Quạt (đứng),67,2.68
016913,022,25.0,1080,Quạt (đứng),77,3.08
016914,022,25.0,1080,Quạt (đứng),67,2.68
016915,022,25.0,1080,Quạt (đứng),80,3.2
017781,023,25.0,1080,Quạt (đứng),70,2.8
017782,023,25.0,1080,Quạt (đứng),71,2.84
019522,025,25.0,1080,Quạt (đứng),56,2.24
019523,025,25.0,1080,Quạt (đứng),69,2.76
019704,026,25.0,1080,Quạt (đứng),70,2.8
019705,026,25.0,1080,Quạt (đứng),69,2.76
021525,025,25.0,1080,Quạt (đứng),71,2.84
021625,025,25.0,1080,Quạt (đứng),76,3.04
022343,025,25.0,1080,Quạt (đứng),71,2.84
022385,025,25.0,1080,Quạt (đứng),71,2.84
022409,026,25.0,1080,Quạt (đứng),74,2.96
022509,026,25.0,1080,Quạt (đứng),67,2.68
023227,026,25.0,1080,Quạt (đứng),71,2.84
023269,026,25.0,1080,Quạt (đứng),62,2.48
023293,027,25.0,1080,Quạt (đứng),81,3.24
023393,027,25.0,1080,Quạt (đứng),72,2.88
000040,001,25.0,1080,Cái cửa,65,2.6
000041,001,25.0,1080,Cái cửa,70,2.8
000900,002,25.0,1080,Cái cửa,78,3.12
000901,002,25.0,1080,Cái cửa,77,3.08
001742,003,25.0,1080,Cái cửa,80,3.2
001743,003,25.0,1080,Cái cửa,68,2.72
002592,004,25.0,1080,Cái cửa,61,2.44
002593,004,25.0,1080,Cái cửa,73,2.92
005117,008,25.0,1080,Cái cửa,90,3.6
005118,008,25.0,1080,Cái cửa,74,2.96
005999,009,25.0,1080,Cái cửa,95,3.8
006000,009,25.0,1080,Cái cửa,90,3.6
006001,009,25.0,1080,Cái cửa,97,3.88
006002,009,25.0,1080,Cái cửa,99,3.96
006003,009,25.0,1080,Cái cửa,92,3.68
006973,010,25.0,1080,Cái cửa,75,3.0
006974,010,25.0,1080,Cái cửa,72,2.88
008794,012,25.0,1080,Cái cửa,66,2.64
008795,012,25.0,1080,Cái cửa,65,2.6
010470,014,25.0,1080,Cái cửa,66,2.64
010471,014,25.0,1080,Cái cửa,61,2.44
011471,015,25.0,1080,Cái cửa,66,2.64
011472,015,25.0,1080,Cái cửa,80,3.2
011473,015,25.0,1080,Cái cửa,61,2.44
011474,015,25.0,1080,Cái cửa,74,2.96
011475,015,25.0,1080,Cái cửa,75,3.0
011476,015,25.0,1080,Cái cửa,75,3.0
012551,016,25.0,1080,Cái cửa,75,3.0
012552,016,25.0,1080,Cái cửa,73,2.92
012553,016,25.0,1080,Cái cửa,81,3.24
013405,018,25.0,1080,Cái cửa,61,2.44
013406,018,25.0,1080,Cái cửa,62,2.48
014233,019,25.0,1080,Cái cửa,76,3.04
014234,019,25.0,1080,Cái cửa,80,3.2
015062,020,25.0,1080,Cái cửa,68,2.72
015063,020,25.0,1080,Cái cửa,67,2.68
016916,022,25.0,1080,Cái cửa,72,2.88
016917,022,25.0,1080,Cái cửa,70,2.8
018655,024,25.0,1080,Cái cửa,60,2.4
018656,024,25.0,1080,Cái cửa,70,2.8
019706,026,25.0,1080,Cái cửa,80,3.2
019707,026,25.0,1080,Cái cửa,83,3.32
020642,024,25.0,1080,Cái cửa,77,3.08
020742,024,25.0,1080,Cái cửa,74,2.96
022410,026,25.0,1080,Cái cửa,74,2.96
022510,026,25.0,1080,Cái cửa,68,2.72
023294,027,25.0,1080,Cái cửa,83,3.32
023394,027,25.0,1080,Cái cửa,95,3.8
000902,002,25.0,1080,Cửa sổ,76,3.04
000903,002,25.0,1080,Cửa sổ,64,2.56
001744,003,25.0,1080,Cửa sổ,73,2.92
001745,003,25.0,1080,Cửa sổ,72,2.88
003456,006,25.0,1080,Cửa sổ,66,2.64
003457,006,25.0,1080,Cửa sổ,75,3.0
006004,009,25.0,1080,Cửa sổ,88,3.52
006005,009,25.0,1080,Cửa sổ,95,3.8
006006,009,25.0,1080,Cửa sổ,88,3.52
006007,009,25.0,1080,Cửa sổ,108,4.32
006008,009,25.0,1080,Cửa sổ,94,3.76
006975,010,25.0,1080,Cửa sổ,66,2.64
006976,010,25.0,1080,Cửa sổ,79,3.16
007863,011,25.0,1080,Cửa sổ,61,2.44
007864,011,25.0,1080,Cửa sổ,67,2.68
009638,013,25.0,1080,Cửa sổ,71,2.84
009639,013,25.0,1080,Cửa sổ,70,2.8
010472,014,25.0,1080,Cửa sổ,67,2.68
010473,014,25.0,1080,Cửa sổ,56,2.24
011477,015,25.0,1080,Cửa sổ,71,2.84
011478,015,25.0,1080,Cửa sổ,65,2.6
011479,015,25.0,1080,Cửa sổ,61,2.44
011480,015,25.0,1080,Cửa sổ,70,2.8
011481,015,25.0,1080,Cửa sổ,70,2.8
011482,015,25.0,1080,Cửa sổ,78,3.12
012554,016,25.0,1080,Cửa sổ,75,3.0
012555,016,25.0,1080,Cửa sổ,90,3.6
014235,019,25.0,1080,Cửa sổ,68,2.72
014236,019,25.0,1080,Cửa sổ,62,2.48
014237,019,25.0,1080,Cửa sổ,95,3.8
016049,021,25.0,1080,Cửa sổ,69,2.76
016050,021,25.0,1080,Cửa sổ,75,3.0
016918,022,25.0,1080,Cửa sổ,70,2.8
016919,022,25.0,1080,Cửa sổ,65,2.6
016920,022,25.0,1080,Cửa sổ,75,3.0
016921,022,25.0,1080,Cửa sổ,72,2.88
017786,023,25.0,1080,Cửa sổ,70,2.8
017787,023,25.0,1080,Cửa sổ,80,3.2
017788,023,25.0,1080,Cửa sổ,77,3.08
017789,023,25.0,1080,Cửa sổ,78,3.12
018657,024,25.0,1080,Cửa sổ,55,2.2
018658,024,25.0,1080,Cửa sổ,60,2.4
019526,025,25.0,1080,Cửa sổ,66,2.64
019527,025,25.0,1080,Cửa sổ,70,2.8
020643,024,25.0,1080,Cửa sổ,73,2.92
020743,024,25.0,1080,Cửa sổ,73,2.92
021527,025,25.0,1080,Cửa sổ,69,2.76
021627,025,25.0,1080,Cửa sổ,72,2.88
023295,027,25.0,1080,Cửa sổ,83,3.32
023395,027,25.0,1080,Cửa sổ,98,3.92
024095,028,25.0,1080,Cửa sổ,64,2.56
024195,028,25.0,1080,Cửa sổ,68,2.72
000904,002,25.0,1080,Chìa khóa,59,2.36
000905,002,25.0,1080,Chìa khóa,56,2.24
001746,003,25.0,1080,Chìa khóa,59,2.36
001747,003,25.0,1080,Chìa khóa,58,2.32
002596,004,25.0,1080,Chìa khóa,65,2.6
002597,004,25.0,1080,Chìa khóa,61,2.44
004295,007,25.0,1080,Chìa khóa,65,2.6
004296,007,25.0,1080,Chìa khóa,63,2.52
005121,008,25.0,1080,Chìa khóa,73,2.92
005122,008,25.0,1080,Chìa khóa,65,2.6
006009,009,25.0,1080,Chìa khóa,84,3.36
006010,009,25.0,1080,Chìa khóa,83,3.32
006011,009,25.0,1080,Chìa khóa,81,3.24
006012,009,25.0,1080,Chìa khóa,93,3.72
006013,009,25.0,1080,Chìa khóa,76,3.04
006977,010,25.0,1080,Chìa khóa,60,2.4
006978,010,25.0,1080,Chìa khóa,62,2.48
007865,011,25.0,1080,Chìa khóa,53,2.12
008798,012,25.0,1080,Chìa khóa,56,2.24
008799,012,25.0,1080,Chìa khóa,60,2.4
010474,014,25.0,1080,Chìa khóa,67,2.68
010475,014,25.0,1080,Chìa khóa,51,2.04
011483,015,25.0,1080,Chìa khóa,67,2.68
011484,015,25.0,1080,Chìa khóa,51,2.04
011485,015,25.0,1080,Chìa khóa,60,2.4
011486,015,25.0,1080,Chìa khóa,68,2.72
011487,015,25.0,1080,Chìa khóa,65,2.6
011488,015,25.0,1080,Chìa khóa,63,2.52
012556,016,25.0,1080,Chìa khóa,56,2.24
012557,016,25.0,1080,Chìa khóa,66,2.64
012558,016,25.0,1080,Chìa khóa,62,2.48
014238,019,25.0,1080,Chìa khóa,55,2.2
014239,019,25.0,1080,Chìa khóa,58,2.32
015067,020,25.0,1080,Chìa khóa,57,2.28
015068,020,25.0,1080,Chìa khóa,54,2.16
016051,021,25.0,1080,Chìa khóa,59,2.36
016052,021,25.0,1080,Chìa khóa,63,2.52
017790,023,25.0,1080,Chìa khóa,75,3.0
017791,023,25.0,1080,Chìa khóa,69,2.76
018659,024,25.0,1080,Chìa khóa,51,2.04
018660,024,25.0,1080,Chìa khóa,46,1.84
019528,025,25.0,1080,Chìa khóa,56,2.24
019529,025,25.0,1080,Chìa khóa,55,2.2
020644,024,25.0,1080,Chìa khóa,68,2.72
020744,024,25.0,1080,Chìa khóa,57,2.28
021528,025,25.0,1080,Chìa khóa,68,2.72
021628,025,25.0,1080,Chìa khóa,65,2.6
000906,002,25.0,1080,Tường,56,2.24
000907,002,25.0,1080,Tường,57,2.28
001748,003,25.0,1080,Tường,73,2.92
001749,003,25.0,1080,Tường,86,3.44
004297,007,25.0,1080,Tường,65,2.6
004298,007,25.0,1080,Tường,61,2.44
005123,008,25.0,1080,Tường,77,3.08
005124,008,25.0,1080,Tường,73,2.92
006979,010,25.0,1080,Tường,65,2.6
006980,010,25.0,1080,Tường,65,2.6
007866,011,25.0,1080,Tường,60,2.4
007867,011,25.0,1080,Tường,66,2.64
008800,012,25.0,1080,Tường,75,3.0
008801,012,25.0,1080,Tường,70,2.8
009642,013,25.0,1080,Tường,64,2.56
009643,013,25.0,1080,Tường,65,2.6
011489,015,25.0,1080,Tường,78,3.12
011490,015,25.0,1080,Tường,70,2.8
011491,015,25.0,1080,Tường,68,2.72
011492,015,25.0,1080,Tường,80,3.2
011493,015,25.0,1080,Tường,78,3.12
011494,015,25.0,1080,Tường,76,3.04
012559,016,25.0,1080,Tường,72,2.88
012560,016,25.0,1080,Tường,72,2.88
012561,016,25.0,1080,Tường,70,2.8
015069,020,25.0,1080,Tường,63,2.52
015070,020,25.0,1080,Tường,66,2.64
016053,021,25.0,1080,Tường,61,2.44
016054,021,25.0,1080,Tường,70,2.8
016925,022,25.0,1080,Tường,61,2.44
016926,022,25.0,1080,Tường,61,2.44
016927,022,25.0,1080,Tường,68,2.72
018661,024,25.0,1080,Tường,57,2.28
018662,024,25.0,1080,Tường,58,2.32
019530,025,25.0,1080,Tường,59,2.36
019531,025,25.0,1080,Tường,60,2.4
019711,026,25.0,1080,Tường,65,2.6
019712,026,25.0,1080,Tường,77,3.08
020645,024,25.0,1080,Tường,73,2.92
020745,024,25.0,1080,Tường,63,2.52
021529,025,25.0,1080,Tường,77,3.08
021629,025,25.0,1080,Tường,82,3.28
022413,026,25.0,1080,Tường,73,2.92
022513,026,25.0,1080,Tường,68,2.72
023297,027,25.0,1080,Tường,73,2.92
023397,027,25.0,1080,Tường,76,3.04
024097,028,25.0,1080,Tường,69,2.76
024197,028,25.0,1080,Tường,58,2.32
000049,001,25.0,1080,Giường,56,2.24
000050,001,25.0,1080,Giường,69,2.76
000908,002,25.0,1080,Giường,63,2.52
000909,002,25.0,1080,Giường,65,2.6
001750,003,25.0,1080,Giường,85,3.4
001751,003,25.0,1080,Giường,61,2.44
001752,003,25.0,1080,Giường,62,2.48
002600,004,25.0,1080,Giường,66,2.64
002601,004,25.0,1080,Giường,73,2.92
004299,007,25.0,1080,Giường,70,2.8
004300,007,25.0,1080,Giường,64,2.56
006019,009,25.0,1080,Giường,82,3.28
006020,009,25.0,1080,Giường,72,2.88
006021,009,25.0,1080,Giường,78,3.12
006022,009,25.0,1080,Giường,89,3.56
006023,009,25.0,1080,Giường,81,3.24
006981,010,25.0,1080,Giường,69,2.76
006982,010,25.0,1080,Giường,61,2.44
007868,011,25.0,1080,Giường,55,2.2
007869,011,25.0,1080,Giường,59,2.36
007870,011,25.0,1080,Giường,57,2.28
007871,011,25.0,1080,Giường,55,2.2
009644,013,25.0,1080,Giường,69,2.76
